tensor,layer,module,delta_id,family,round,parameter_count,l2_norm
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,questioner_full_r3,questioner_full,3,24903680,0.08463222238965376
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,questioner_full_r4,questioner_full,4,24903680,0.08145732918918162
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,questioner_full_r5,questioner_full,5,24903680,0.08411538743705303
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_rank1_r1,solver_rank1,1,24903680,0.018511479138470597
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_rank1_r2,solver_rank1,2,24903680,0.019479880098609802
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_rank1_r3,solver_rank1,3,24903680,0.01877576890121176
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_rank1_r4,solver_rank1,4,24903680,0.01845193744551191
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_rank1_r5,solver_rank1,5,24903680,0.018149246401573
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_full_r1,solver_full,1,24903680,0.02043573805216002
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_full_r2,solver_full,2,24903680,0.0218633671875646
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_full_r3,solver_full,3,24903680,0.02145783297160576
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_full_r4,solver_full,4,24903680,0.021094322053685187
model.layers.20.mlp.gate_proj.weight,layer_20,mlp_gate,solver_full_r5,solver_full,5,24903680,0.02073745337118844
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,questioner_full_r1,questioner_full,1,2621440,0.004435283852021674
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,questioner_full_r2,questioner_full,2,2621440,0.024987990050570598
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,questioner_full_r3,questioner_full,3,2621440,0.026171111682446686
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,questioner_full_r4,questioner_full,4,2621440,0.02663756529515528
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,questioner_full_r5,questioner_full,5,2621440,0.02722886176796043
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_rank1_r1,solver_rank1,1,2621440,0.006786035908010785
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_rank1_r2,solver_rank1,2,2621440,0.006994815209892629
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_rank1_r3,solver_rank1,3,2621440,0.006460327997861353
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_rank1_r4,solver_rank1,4,2621440,0.006142268165801256
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_rank1_r5,solver_rank1,5,2621440,0.006983747251785868
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_full_r1,solver_full,1,2621440,0.007354024562287612
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_full_r2,solver_full,2,2621440,0.007754406443608745
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_full_r3,solver_full,3,2621440,0.007240556748882211
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_full_r4,solver_full,4,2621440,0.006868299130670094
model.layers.12.self_attn.k_proj.weight,layer_12,attention_k,solver_full_r5,solver_full,5,2621440,0.0074263370368539755
model.layers.8.input_layernorm.weight,layer_08,normalization,questioner_full_r1,questioner_full,1,2560,5.245208740234375e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,questioner_full_r2,questioner_full,2,2560,1.528856233776226e-05
model.layers.8.input_layernorm.weight,layer_08,normalization,questioner_full_r3,questioner_full,3,2560,2.711271090665722e-05
model.layers.8.input_layernorm.weight,layer_08,normalization,questioner_full_r4,questioner_full,4,2560,1.430511474609375e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,questioner_full_r5,questioner_full,5,2560,2.0592520600976166e-05
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_rank1_r1,solver_rank1,1,2560,7.62939453125e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_rank1_r2,solver_rank1,2,2560,1.9363346580740883e-05
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_rank1_r3,solver_rank1,3,2560,2.384185791015625e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_rank1_r4,solver_rank1,4,2560,8.106231689453125e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_rank1_r5,solver_rank1,5,2560,1.430511474609375e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_full_r1,solver_full,1,2560,7.62939453125e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_full_r2,solver_full,2,2560,1.8791256423223526e-05
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_full_r3,solver_full,3,2560,9.5367431640625e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_full_r4,solver_full,4,2560,8.106231689453125e-06
model.layers.8.input_layernorm.weight,layer_08,normalization,solver_full_r5,solver_full,5,2560,1.430511474609375e-06
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,questioner_full_r1,questioner_full,1,128,1.8688123647942946e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,questioner_full_r2,questioner_full,2,128,6.151014517439689e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,questioner_full_r3,questioner_full,3,128,4.382753483992026e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,questioner_full_r4,questioner_full,4,128,4.178791484872178e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,questioner_full_r5,questioner_full,5,128,4.178791484872178e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_rank1_r1,solver_rank1,1,128,1.8688123647942946e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_rank1_r2,solver_rank1,2,128,1.7059844799040144e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_rank1_r3,solver_rank1,3,128,1.7059844799040144e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_rank1_r4,solver_rank1,4,128,1.7059844799040144e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_rank1_r5,solver_rank1,5,128,1.8688123647942946e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_full_r1,solver_full,1,128,2.412626388678268e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_full_r2,solver_full,2,128,1.7059844799040144e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_full_r3,solver_full,3,128,1.8688123647942946e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_full_r4,solver_full,4,128,1.7059844799040144e-05
model.layers.19.self_attn.k_norm.weight,layer_19,normalization,solver_full_r5,solver_full,5,128,2.1579186437577746e-05
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,questioner_full_r1,questioner_full,1,10485760,0.008093830355628495
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,questioner_full_r2,questioner_full,2,10485760,0.054968388504553045
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,questioner_full_r3,questioner_full,3,10485760,0.053147308303952104
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,questioner_full_r4,questioner_full,4,10485760,0.053346216794198986
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,questioner_full_r5,questioner_full,5,10485760,0.05363454737322283
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_rank1_r1,solver_rank1,1,10485760,0.011430179523946971
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_rank1_r2,solver_rank1,2,10485760,0.01277076369186065
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_rank1_r3,solver_rank1,3,10485760,0.011594310219622211
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_rank1_r4,solver_rank1,4,10485760,0.011790323785752559
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_rank1_r5,solver_rank1,5,10485760,0.010772913945634418
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_full_r1,solver_full,1,10485760,0.012419897920924424
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_full_r2,solver_full,2,10485760,0.014025769616376428
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_full_r3,solver_full,3,10485760,0.0130169070731465
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_full_r4,solver_full,4,10485760,0.013151811344752693
model.layers.35.self_attn.o_proj.weight,layer_35,attention_o,solver_full_r5,solver_full,5,10485760,0.012019724527176513
model.layers.6.input_layernorm.weight,layer_06,normalization,questioner_full_r1,questioner_full,1,2560,1.5130338892782237e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,questioner_full_r2,questioner_full,2,2560,1.900715395011952e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,questioner_full_r3,questioner_full,3,2560,4.2505133290888174e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,questioner_full_r4,questioner_full,4,2560,3.331899642944336e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,questioner_full_r5,questioner_full,5,2560,3.537609733072923e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_rank1_r1,solver_rank1,1,2560,2.076561287984446e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_rank1_r2,solver_rank1,2,2560,2.8852635742041727e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_rank1_r3,solver_rank1,3,2560,1.2812297506574211e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_rank1_r4,solver_rank1,4,2560,2.423600575162383e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_rank1_r5,solver_rank1,5,2560,1.3483371100714014e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_full_r1,solver_full,1,2560,2.1059006418208314e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_full_r2,solver_full,2,2560,2.9301489123242708e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_full_r3,solver_full,3,2560,1.4063477605728055e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_full_r4,solver_full,4,2560,2.3669209372602433e-05
model.layers.6.input_layernorm.weight,layer_06,normalization,solver_full_r5,solver_full,5,2560,1.4633321541643351e-05
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,questioner_full_r1,questioner_full,1,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,questioner_full_r2,questioner_full,2,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,questioner_full_r3,questioner_full,3,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,questioner_full_r4,questioner_full,4,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,questioner_full_r5,questioner_full,5,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_rank1_r1,solver_rank1,1,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_rank1_r2,solver_rank1,2,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_rank1_r3,solver_rank1,3,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_rank1_r4,solver_rank1,4,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_rank1_r5,solver_rank1,5,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_full_r1,solver_full,1,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_full_r2,solver_full,2,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_full_r3,solver_full,3,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_full_r4,solver_full,4,128,0.0
model.layers.8.self_attn.q_norm.weight,layer_08,normalization,solver_full_r5,solver_full,5,128,0.0
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,questioner_full_r1,questioner_full,1,128,0.0
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,questioner_full_r2,questioner_full,2,128,1.52587890625e-05
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,questioner_full_r3,questioner_full,3,128,3.411968959808029e-05
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,questioner_full_r4,questioner_full,4,128,3.814697265625e-06
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,questioner_full_r5,questioner_full,5,128,3.0755072587198445e-05
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_rank1_r1,solver_rank1,1,128,0.0
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_rank1_r2,solver_rank1,2,128,7.62939453125e-06
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_rank1_r3,solver_rank1,3,128,0.0
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_rank1_r4,solver_rank1,4,128,1.1444091796875e-05
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_rank1_r5,solver_rank1,5,128,3.814697265625e-06
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_full_r1,solver_full,1,128,0.0
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_full_r2,solver_full,2,128,7.62939453125e-06
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_full_r3,solver_full,3,128,0.0
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_full_r4,solver_full,4,128,1.1444091796875e-05
model.layers.27.self_attn.q_norm.weight,layer_27,normalization,solver_full_r5,solver_full,5,128,3.814697265625e-06
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,questioner_full_r1,questioner_full,1,2621440,0.004449310722434128
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,questioner_full_r2,questioner_full,2,2621440,0.022988044647714524
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,questioner_full_r3,questioner_full,3,2621440,0.024490248896757803
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,questioner_full_r4,questioner_full,4,2621440,0.02458150544832503
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,questioner_full_r5,questioner_full,5,2621440,0.024870637268483455
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_rank1_r1,solver_rank1,1,2621440,0.0072402098025575986
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_rank1_r2,solver_rank1,2,2621440,0.007085198355027599
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_rank1_r3,solver_rank1,3,2621440,0.0066998519698985804
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_rank1_r4,solver_rank1,4,2621440,0.006327076767803153
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_rank1_r5,solver_rank1,5,2621440,0.006865655402136011
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_full_r1,solver_full,1,2621440,0.007820174752080612
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_full_r2,solver_full,2,2621440,0.007891844951728438
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_full_r3,solver_full,3,2621440,0.007548773132767921
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_full_r4,solver_full,4,2621440,0.00714933526260853
model.layers.12.self_attn.v_proj.weight,layer_12,attention_v,solver_full_r5,solver_full,5,2621440,0.007377075783403485
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,questioner_full_r1,questioner_full,1,24903680,0.012581254738908365
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,questioner_full_r2,questioner_full,2,24903680,0.07716372239629324
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,questioner_full_r3,questioner_full,3,24903680,0.080323255062803
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,questioner_full_r4,questioner_full,4,24903680,0.08293069670839359
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,questioner_full_r5,questioner_full,5,24903680,0.08520411614073775
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,solver_rank1_r1,solver_rank1,1,24903680,0.018576967541034696
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,solver_rank1_r2,solver_rank1,2,24903680,0.01955654023056902
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,solver_rank1_r3,solver_rank1,3,24903680,0.019511924666399626
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,solver_rank1_r4,solver_rank1,4,24903680,0.01740840624659615
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,solver_rank1_r5,solver_rank1,5,24903680,0.020104398334291358
model.layers.6.mlp.down_proj.weight,layer_06,mlp_down,solver_full_r1,solver_full,1,24903680,0.020074350728718618
